Rk_x,Player,Age,Team,Pos,G,GS,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Season
54.0,Ricky Davis,25.0,BOS,SG,82.0,11.0,32.9,5.9,12.7,0.462,0.7,2.2,0.339,5.1,10.5,0.488,0.491,3.5,4.3,0.815,0.8,2.2,3.0,3.0,1.1,0.3,2.5,2.1,16.0,6MOY-2,15.0,0.547,0.173,0.337,2.9,7.8,5.4,15.5,1.7,0.8,14.6,23.4,2.5,1.7,4.2,0.074,0.4,-1.1,-0.8,0.8,2004-05
55.0,Manu Ginóbili,27.0,SAS,SG,74.0,74.0,29.6,5.0,10.5,0.471,1.3,3.5,0.376,3.6,7.1,0.517,0.533,4.8,6.0,0.803,1.0,3.4,4.4,3.9,1.6,0.4,2.3,2.6,16.0,"DPOY-18,AS",22.3,0.609,0.331,0.567,4.0,13.6,8.8,23.0,2.9,0.9,15.0,24.3,6.4,4.6,11.0,0.24,4.1,2.8,6.9,4.9,2004-05
56.0,Damon Stoudamire,31.0,POR,PG,81.0,70.0,34.1,5.6,14.4,0.392,2.2,6.0,0.369,3.4,8.3,0.409,0.47,2.2,2.5,0.915,0.7,3.1,3.8,5.7,1.1,0.0,2.0,2.0,15.8,,16.6,0.51,0.421,0.171,2.4,10.2,6.5,29.2,1.7,0.1,11.6,23.6,4.2,1.4,5.7,0.099,2.3,-1.3,1.0,2.1,2004-05
57.0,Michael Finley,31.0,DAL,SG,64.0,64.0,36.8,6.0,14.2,0.427,1.8,4.5,0.407,4.2,9.7,0.436,0.491,1.8,2.1,0.831,0.7,3.4,4.1,2.6,0.8,0.3,0.9,1.9,15.7,,14.3,0.519,0.314,0.15,2.2,10.1,6.2,11.7,1.1,0.6,5.8,19.5,3.6,1.9,5.5,0.112,1.1,-0.9,0.2,1.3,2004-05
58.0,Kirk Hinrich,24.0,CHI,PG,77.0,77.0,36.4,5.8,14.6,0.397,1.9,5.3,0.355,3.9,9.3,0.42,0.461,2.2,2.8,0.792,0.4,3.5,3.9,6.4,1.6,0.3,2.3,3.2,15.7,DPOY-12,15.3,0.495,0.364,0.193,1.3,10.8,6.1,31.5,2.3,0.6,12.6,22.3,2.5,4.7,7.2,0.124,0.9,1.6,2.5,3.2,2004-05
59.0,Andrei Kirilenko,23.0,UTA,PF,41.0,37.0,32.9,5.0,10.2,0.493,0.6,1.9,0.299,4.5,8.4,0.536,0.52,5.0,6.3,0.784,2.2,4.0,6.2,3.2,1.6,3.3,2.2,2.5,15.6,"DPOY-10,DEF2",24.4,0.599,0.183,0.617,8.0,15.7,11.7,17.4,2.7,8.5,14.4,21.3,3.5,2.0,5.5,0.197,5.5,3.7,9.2,3.8,2004-05
60.0,Brad Miller,28.0,SAC,C,56.0,56.0,37.3,5.7,10.9,0.524,0.1,0.3,0.263,5.6,10.5,0.532,0.528,4.2,5.1,0.812,2.5,6.8,9.3,3.9,1.2,1.2,1.5,3.2,15.6,,20.7,0.596,0.031,0.471,7.4,20.4,13.9,16.1,1.7,2.3,10.0,17.4,6.3,2.3,8.6,0.198,2.7,1.4,4.0,3.1,2004-05
61.0,Caron Butler,24.0,LAL,SF,77.0,77.0,35.7,5.7,12.9,0.445,0.5,1.6,0.304,5.2,11.2,0.465,0.464,3.6,4.1,0.862,1.9,3.9,5.8,1.9,1.4,0.3,1.6,2.8,15.5,,15.8,0.528,0.126,0.322,6.0,12.4,9.2,9.3,2.1,0.6,9.9,20.7,4.1,1.2,5.3,0.093,0.0,-0.7,-0.7,0.9,2004-05
62.0,Kenyon Martin,27.0,DEN,PF,70.0,67.0,32.5,6.3,13.0,0.49,0.0,0.2,0.0,6.3,12.8,0.496,0.49,2.8,4.4,0.646,2.1,5.2,7.3,2.4,1.4,1.1,2.1,3.3,15.5,,17.5,0.521,0.013,0.34,7.4,18.4,13.0,13.0,2.3,2.6,12.5,23.4,1.7,3.6,5.3,0.111,0.1,1.0,1.1,1.8,2004-05
63.0,Steve Nash,30.0,PHO,PG,75.0,75.0,34.3,5.7,11.4,0.502,1.3,2.9,0.431,4.5,8.5,0.526,0.557,2.8,3.2,0.887,0.8,2.6,3.3,11.5,1.0,0.1,3.3,1.8,15.5,"MVP-1,AS,NBA1",22.0,0.606,0.254,0.278,2.5,7.6,5.2,49.2,1.4,0.2,20.3,20.5,9.7,1.2,10.9,0.203,5.5,-0.8,4.7,4.4,2004-05
64.0,Wally Szczerbiak,27.0,MIN,SF,81.0,37.0,31.6,5.7,11.3,0.506,0.8,2.1,0.373,5.0,9.3,0.536,0.54,3.2,3.8,0.855,1.0,2.7,3.7,2.4,0.5,0.2,1.6,2.2,15.5,6MOY-6,17.1,0.595,0.184,0.331,3.8,9.5,6.8,12.7,0.8,0.5,11.1,21.5,5.9,1.3,7.3,0.136,1.8,-1.1,0.7,1.8,2004-05
65.0,Troy Murphy,24.0,GSW,PF,70.0,69.0,33.9,5.6,13.5,0.414,0.8,2.1,0.399,4.8,11.4,0.417,0.445,3.3,4.6,0.73,3.6,7.2,10.8,1.4,0.8,0.5,1.5,2.7,15.4,,16.8,0.495,0.156,0.337,11.0,24.2,17.3,6.9,1.1,1.0,9.0,22.2,2.6,2.7,5.3,0.107,0.4,-1.7,-1.2,0.5,2004-05
66.0,Jamaal Tinsley,26.0,IND,PG,40.0,40.0,32.5,5.5,13.1,0.418,1.5,3.9,0.372,4.0,9.2,0.437,0.473,3.1,4.1,0.744,0.7,3.4,4.0,6.4,2.0,0.3,3.4,2.8,15.4,,18.6,0.518,0.299,0.314,2.4,12.1,7.3,39.3,3.4,0.7,18.4,26.8,0.8,2.0,2.8,0.102,2.2,1.0,3.3,1.7,2004-05
67.0,Lamar Odom,25.0,LAL,PF,64.0,64.0,36.3,5.7,12.1,0.473,0.6,1.8,0.308,5.2,10.3,0.502,0.496,3.2,4.7,0.695,2.1,8.1,10.2,3.7,0.7,1.0,2.5,3.3,15.2,,17.3,0.539,0.151,0.385,6.6,25.0,15.9,17.9,1.0,2.1,15.1,20.8,3.0,1.8,4.7,0.098,1.0,0.4,1.4,2.0,2004-05
68.0,Ben Gordon,21.0,CHI,SG,82.0,3.0,24.4,5.3,12.9,0.411,1.6,4.0,0.405,3.7,8.8,0.414,0.474,2.8,3.3,0.863,0.7,2.0,2.6,2.0,0.6,0.1,2.3,2.7,15.1,"ROY-2,6MOY-1",14.9,0.526,0.313,0.256,3.1,8.9,6.0,16.3,1.4,0.4,13.7,30.4,0.8,2.7,3.5,0.084,1.0,-0.3,0.7,1.4,2004-05
69.0,Emeka Okafor,22.0,CHA,PF,73.0,73.0,35.6,6.1,13.7,0.447,0.0,0.0,0.0,6.1,13.7,0.447,0.447,2.9,4.7,0.609,3.8,7.1,10.9,0.9,0.8,1.7,1.7,2.9,15.1,"ROY-1,DPOY-21",16.3,0.479,0.001,0.342,11.5,24.1,17.5,4.3,1.2,3.6,9.8,21.8,0.9,3.1,4.0,0.074,-0.7,-1.3,-2.0,0.0,2004-05
70.0,Quentin Richardson,24.0,PHO,SG,79.0,78.0,35.9,5.2,13.2,0.389,2.9,8.0,0.358,2.3,5.2,0.437,0.498,1.7,2.3,0.739,1.2,4.9,6.1,2.0,1.2,0.3,1.3,2.5,14.9,,13.6,0.522,0.604,0.176,3.6,13.9,9.0,7.9,1.7,0.6,8.3,18.9,3.3,2.5,5.8,0.098,0.7,-0.2,0.5,1.8,2004-05
71.0,Jerry Stackhouse,30.0,DAL,SG,56.0,7.0,28.9,4.9,11.8,0.414,0.6,2.1,0.267,4.3,9.7,0.446,0.438,4.5,5.3,0.849,0.7,2.6,3.3,2.3,0.9,0.2,1.9,1.9,14.9,6MOY-4,15.9,0.525,0.181,0.45,2.7,9.8,6.3,13.0,1.7,0.5,11.8,24.9,1.9,1.5,3.5,0.103,0.4,-0.5,-0.2,0.8,2004-05
72.0,Reggie Miller,39.0,IND,SG,66.0,66.0,31.9,4.8,10.9,0.437,1.5,4.5,0.322,3.3,6.4,0.518,0.503,3.8,4.1,0.933,0.3,2.1,2.4,2.2,0.8,0.1,1.2,1.7,14.8,,16.6,0.582,0.414,0.373,1.0,7.7,4.4,13.3,1.3,0.2,8.4,20.8,5.1,1.5,6.6,0.151,2.2,-0.3,1.8,2.0,2004-05
73.0,Tayshaun Prince,24.0,DET,SF,82.0,82.0,37.1,5.7,11.7,0.487,0.6,1.7,0.341,5.1,10.1,0.512,0.511,2.7,3.3,0.807,1.6,3.7,5.3,3.0,0.7,0.9,1.6,2.0,14.7,"DPOY-7,DEF2",16.2,0.556,0.143,0.285,5.2,11.5,8.4,14.5,1.0,1.8,11.1,18.8,5.4,4.0,9.4,0.149,1.4,0.7,2.1,3.1,2004-05
74.0,Rasheed Wallace,30.0,DET,PF,79.0,79.0,34.0,5.9,13.4,0.44,0.9,3.0,0.318,5.0,10.5,0.475,0.475,1.7,2.5,0.697,2.2,5.9,8.2,1.8,0.8,1.5,1.6,3.0,14.5,DPOY-16,16.4,0.499,0.222,0.184,7.7,20.3,14.0,9.8,1.3,3.2,10.0,22.3,2.0,5.1,7.1,0.127,0.3,1.2,1.5,2.3,2004-05
75.0,Drew Gooden,23.0,CLE,PF,82.0,80.0,30.8,5.7,11.5,0.492,0.1,0.3,0.179,5.6,11.2,0.502,0.495,3.1,3.8,0.81,2.5,6.7,9.2,1.6,0.9,0.9,1.6,2.8,14.4,,19.7,0.548,0.03,0.329,9.5,26.1,17.6,9.1,1.6,2.2,11.0,21.7,4.7,3.8,8.5,0.163,1.6,0.0,1.6,2.3,2004-05
76.0,Jason Kidd,31.0,NJN,PG,66.0,65.0,36.9,5.2,13.0,0.398,2.0,5.4,0.36,3.2,7.5,0.425,0.473,2.2,2.9,0.74,1.4,6.0,7.4,8.3,1.9,0.1,2.5,1.7,14.4,DEF2,19.5,0.506,0.419,0.225,4.6,19.8,12.1,40.6,2.7,0.3,15.1,21.3,3.1,4.2,7.2,0.143,3.3,1.4,4.6,4.1,2004-05
77.0,Rafer Alston,28.0,TOR,PG,80.0,78.0,34.0,5.0,12.2,0.414,1.7,4.9,0.357,3.3,7.3,0.451,0.485,2.4,3.2,0.74,0.5,3.0,3.5,6.4,1.5,0.1,2.1,2.7,14.2,,16.5,0.522,0.399,0.265,1.7,10.1,5.8,31.7,2.2,0.2,13.5,21.2,3.8,1.7,5.5,0.098,1.4,-0.5,0.9,2.0,2004-05
78.0,Lee Nailon,29.0,NOH,SF,68.0,51.0,29.7,6.1,12.8,0.478,0.0,0.0,0.0,6.1,12.8,0.479,0.478,2.0,2.4,0.806,1.9,2.5,4.4,1.6,0.5,0.2,1.6,2.8,14.2,,14.5,0.511,0.002,0.19,7.2,10.4,8.7,11.3,1.0,0.6,10.5,24.2,1.3,0.9,2.2,0.053,0.1,-1.4,-1.3,0.4,2004-05
79.0,Matt Harpring,28.0,UTA,SF,78.0,55.0,33.1,5.4,11.0,0.489,0.1,0.6,0.209,5.2,10.4,0.504,0.494,3.1,4.0,0.778,2.5,3.6,6.2,1.8,0.9,0.2,1.7,3.2,14.0,,15.5,0.549,0.05,0.368,9.2,14.0,11.5,9.9,1.5,0.5,11.8,20.1,4.2,1.2,5.5,0.102,0.9,-1.2,-0.3,1.1,2004-05
80.0,Hedo Türkoğlu,25.0,ORL,SF,67.0,11.0,26.2,4.9,11.7,0.419,1.4,3.7,0.38,3.5,8.0,0.438,0.479,2.8,3.4,0.836,0.9,2.6,3.5,2.3,0.6,0.3,1.8,2.1,14.0,6MOY-14,16.0,0.532,0.313,0.288,4.0,10.7,7.4,14.9,1.2,0.7,11.9,24.8,2.4,1.0,3.4,0.092,1.9,-1.2,0.7,1.2,2004-05
81.0,Chucky Atkins,30.0,LAL,PG,82.0,82.0,35.4,4.7,11.1,0.426,2.1,5.5,0.387,2.6,5.5,0.466,0.523,2.0,2.5,0.803,0.4,2.0,2.4,4.4,0.9,0.0,1.8,2.2,13.6,,13.4,0.558,0.5,0.223,1.2,6.4,3.8,20.6,1.3,0.1,13.1,17.9,4.7,-0.2,4.5,0.074,0.6,-1.7,-1.1,0.6,2004-05
82.0,Andre Miller,28.0,DEN,PG,82.0,82.0,34.8,5.2,10.9,0.477,0.1,0.5,0.154,5.1,10.4,0.492,0.48,3.1,3.7,0.838,1.2,2.9,4.1,6.9,1.5,0.1,2.7,2.5,13.6,,16.5,0.541,0.044,0.337,4.1,9.6,6.8,32.2,2.2,0.2,17.6,19.5,4.1,2.9,7.0,0.119,0.8,0.1,0.8,2.0,2004-05
83.0,Sam Cassell,35.0,MIN,PG,59.0,38.0,25.8,5.4,11.6,0.464,0.5,1.7,0.262,4.9,9.9,0.5,0.484,2.3,2.6,0.865,0.4,2.2,2.7,5.1,0.6,0.2,1.8,2.7,13.5,,18.6,0.529,0.15,0.226,2.0,9.5,5.9,35.2,1.3,0.7,12.6,26.4,2.8,1.0,3.8,0.119,1.9,-0.7,1.2,1.2,2004-05
84.0,Ndudi Ebi,20.0,MIN,SG,2.0,0.0,27.0,5.5,10.5,0.524,0.0,0.5,0.0,5.5,10.0,0.55,0.524,2.5,4.5,0.556,3.0,5.0,8.0,0.5,0.5,0.5,1.5,3.5,13.5,,17.8,0.541,0.048,0.429,13.3,20.3,16.9,3.3,1.0,1.3,10.7,24.0,0.1,0.1,0.1,0.116,-1.1,-1.3,-2.4,0.0,2004-05
85.0,Mike Dunleavy,24.0,GSW,SF,79.0,79.0,32.5,5.2,11.5,0.451,1.4,3.5,0.388,3.8,8.0,0.479,0.51,1.7,2.2,0.779,1.2,4.3,5.5,2.6,1.0,0.3,1.7,2.5,13.4,,14.5,0.539,0.305,0.19,3.9,15.0,9.2,13.1,1.6,0.7,11.9,19.1,2.7,2.2,4.9,0.091,0.2,-0.1,0.1,1.4,2004-05
86.0,Mike Miller,24.0,MEM,SF,76.0,51.0,30.0,5.1,10.1,0.505,1.8,4.3,0.433,3.3,5.8,0.558,0.597,1.4,2.0,0.72,0.5,3.5,3.9,2.9,0.7,0.3,1.7,2.6,13.4,,16.7,0.614,0.422,0.196,1.9,13.8,7.9,17.8,1.3,0.8,13.2,19.8,4.5,2.6,7.0,0.148,2.4,0.4,2.9,2.8,2004-05
87.0,Primož Brezec,25.0,CHA,C,72.0,72.0,31.6,5.4,10.5,0.512,0.0,0.0,,5.4,10.5,0.512,0.512,2.3,3.1,0.745,3.1,4.2,7.4,1.2,0.5,0.8,1.5,2.5,13.0,,16.1,0.55,0.0,0.291,10.8,16.2,13.3,6.6,0.8,1.8,11.1,18.7,3.5,1.4,4.9,0.104,0.5,-1.5,-1.0,0.6,2004-05
88.0,Mehmet Okur,25.0,UTA,C,82.0,25.0,28.1,4.3,9.2,0.468,0.2,0.8,0.27,4.1,8.5,0.486,0.479,4.0,4.7,0.85,2.4,5.1,7.5,2.0,0.4,0.8,1.7,2.8,12.9,6MOY-11,18.9,0.569,0.083,0.512,10.2,23.4,16.6,12.8,0.8,2.5,13.2,21.3,5.3,1.8,7.0,0.147,2.4,-0.5,2.0,2.3,2004-05
89.0,Jeff McInnis,30.0,CLE,PG,76.0,69.0,34.9,5.0,12.0,0.412,1.2,3.5,0.345,3.8,8.6,0.439,0.462,1.7,2.1,0.813,0.4,1.6,2.1,5.1,0.7,0.0,1.5,2.3,12.8,,12.4,0.495,0.289,0.175,1.4,5.7,3.5,24.1,1.1,0.0,10.6,18.8,3.0,1.1,4.1,0.074,-0.1,-1.7,-1.8,0.2,2004-05
90.0,Darius Miles,23.0,POR,SF,63.0,22.0,27.0,5.3,11.1,0.482,0.1,0.4,0.348,5.2,10.7,0.487,0.488,2.0,3.4,0.6,1.1,3.6,4.7,2.0,1.2,1.2,2.5,3.0,12.8,,15.5,0.511,0.033,0.308,5.0,14.9,10.2,14.2,2.4,3.3,16.6,25.7,-0.7,2.0,1.3,0.036,-1.5,0.8,-0.6,0.6,2004-05
91.0,Latrell Sprewell,34.0,MIN,SF,80.0,79.0,30.6,5.0,12.0,0.414,0.9,2.6,0.327,4.1,9.4,0.439,0.45,2.0,2.4,0.83,0.8,2.4,3.2,2.2,0.7,0.3,1.6,1.6,12.8,,12.1,0.489,0.22,0.196,3.2,8.4,5.9,12.0,1.2,0.6,10.8,22.2,0.5,1.4,1.9,0.038,-1.0,-1.4,-2.4,-0.3,2004-05
92.0,Eddie Jones,33.0,MIA,SF,80.0,80.0,35.5,4.4,10.3,0.428,1.8,4.8,0.372,2.6,5.5,0.477,0.515,2.2,2.7,0.806,0.5,4.6,5.1,2.7,1.1,0.5,1.2,3.1,12.7,,13.6,0.556,0.466,0.263,1.6,14.5,8.3,11.5,1.6,1.0,9.8,16.6,4.2,3.8,8.0,0.135,0.1,1.1,1.2,2.3,2004-05
93.0,Josh Howard,24.0,DAL,SF,76.0,76.0,32.2,5.0,10.4,0.475,0.4,1.5,0.296,4.5,8.9,0.506,0.497,2.2,3.1,0.733,2.2,4.1,6.4,1.4,1.5,0.6,1.6,2.8,12.6,DPOY-18,15.8,0.535,0.145,0.293,7.9,14.1,11.1,7.2,2.5,1.5,12.0,18.6,3.0,3.4,6.4,0.126,0.3,0.8,1.2,2.0,2004-05
94.0,Dan Dickau,26.0,2TM,PG,71.0,46.0,29.4,4.3,10.6,0.405,1.2,3.5,0.347,3.1,7.2,0.432,0.461,2.7,3.2,0.833,0.5,2.1,2.5,4.9,1.1,0.1,2.0,2.8,12.5,,14.9,0.518,0.324,0.302,1.9,8.6,5.1,31.0,2.0,0.2,14.5,22.3,2.2,1.3,3.5,0.079,0.6,-0.6,0.0,1.1,2004-05
94.0,Dan Dickau,26.0,DAL,PG,4.0,0.0,4.0,0.3,2.0,0.125,0.3,0.8,0.333,0.0,1.3,0.0,0.188,0.5,0.8,0.667,0.0,0.3,0.3,0.3,0.0,0.0,0.3,0.3,1.3,,-4.6,0.268,0.375,0.375,0.0,6.8,3.5,8.8,0.0,0.0,9.7,28.9,-0.1,0.0,-0.1,-0.259,-9.2,-6.5,-15.7,-0.1,2004-05
94.0,Dan Dickau,26.0,NOH,PG,67.0,46.0,31.0,4.6,11.2,0.408,1.3,3.6,0.347,3.3,7.6,0.437,0.464,2.8,3.4,0.836,0.5,2.2,2.7,5.2,1.1,0.1,2.1,3.0,13.2,,15.0,0.521,0.324,0.301,1.9,8.6,5.1,31.2,2.0,0.2,14.5,22.2,2.3,1.3,3.5,0.082,0.6,-0.5,0.1,1.1,2004-05
95.0,Morris Peterson,27.0,TOR,SG,82.0,61.0,30.6,4.3,10.3,0.42,1.6,4.1,0.385,2.8,6.3,0.442,0.496,2.3,2.8,0.832,0.9,3.3,4.1,2.1,1.1,0.2,1.1,2.7,12.5,,14.4,0.543,0.395,0.267,3.1,12.4,7.7,11.2,1.9,0.5,8.9,18.9,3.5,1.6,5.1,0.098,0.4,-0.3,0.2,1.4,2004-05
96.0,Kenny Thomas,27.0,2TM,PF,73.0,58.0,29.7,5.0,10.7,0.47,0.0,0.1,0.2,5.0,10.6,0.472,0.471,2.4,3.1,0.762,2.5,4.8,7.3,2.1,0.9,0.2,1.8,3.1,12.4,,15.2,0.515,0.006,0.291,9.5,18.3,13.8,11.7,1.6,0.6,12.9,20.7,1.9,2.4,4.3,0.096,-0.9,-0.6,-1.5,0.3,2004-05
96.0,Kenny Thomas,27.0,PHI,PF,47.0,43.0,28.6,4.6,10.1,0.456,0.0,0.1,0.25,4.6,10.0,0.458,0.457,2.0,2.5,0.798,2.3,4.3,6.6,1.6,0.9,0.1,1.8,3.2,11.3,,13.0,0.502,0.008,0.25,8.8,17.1,12.9,9.9,1.5,0.4,13.6,20.1,0.4,1.6,2.0,0.071,-2.0,-0.6,-2.6,-0.2,2004-05
96.0,Kenny Thomas,27.0,SAC,PF,26.0,15.0,31.7,5.8,11.7,0.492,0.0,0.0,0.0,5.8,11.7,0.493,0.492,3.0,4.2,0.722,3.0,5.7,8.7,2.9,1.0,0.4,1.8,2.9,14.5,,18.9,0.536,0.003,0.354,10.6,20.2,15.4,14.6,1.7,0.9,12.0,21.6,1.5,0.8,2.3,0.135,0.9,-0.7,0.2,0.5,2004-05
97.0,Earl Boykins,28.0,DEN,PG,82.0,5.0,26.4,4.1,10.0,0.413,0.7,2.0,0.337,3.5,8.0,0.432,0.447,3.4,3.7,0.921,0.5,1.3,1.7,4.5,1.0,0.1,1.5,1.5,12.4,6MOY-3,17.1,0.53,0.201,0.368,2.0,5.6,3.8,28.1,1.9,0.4,11.2,22.2,4.2,1.7,6.0,0.133,1.9,-0.7,1.2,1.7,2004-05
98.0,Jason Terry,27.0,DAL,PG,80.0,57.0,30.0,4.7,9.3,0.501,1.3,3.1,0.42,3.4,6.2,0.54,0.57,1.8,2.2,0.844,0.5,1.9,2.4,5.4,1.4,0.2,1.8,2.2,12.4,,18.4,0.606,0.33,0.233,1.8,6.8,4.4,28.8,2.4,0.5,15.2,18.0,6.2,2.4,8.5,0.171,3.0,0.3,3.3,3.2,2004-05
99.0,Raja Bell,28.0,UTA,SG,63.0,32.0,28.4,4.8,10.6,0.454,0.9,2.1,0.403,4.0,8.5,0.467,0.495,1.8,2.4,0.747,0.8,2.4,3.2,1.4,0.7,0.1,1.3,3.3,12.3,,12.2,0.527,0.201,0.225,3.2,10.9,7.0,9.3,1.3,0.4,9.7,20.9,1.6,0.6,2.2,0.06,-1.0,-1.2,-2.2,-0.1,2004-05
100.0,Dwight Howard,19.0,ORL,PF,82.0,82.0,32.6,4.3,8.3,0.52,0.0,0.0,0.0,4.3,8.2,0.521,0.52,3.4,5.0,0.671,3.5,6.5,10.0,0.9,0.9,1.7,2.0,2.8,12.0,"ROY-3,DPOY-21",17.2,0.571,0.003,0.61,12.2,22.2,17.3,4.4,1.5,3.6,16.1,16.7,3.8,3.5,7.3,0.131,0.1,-0.1,0.0,1.4,2004-05
101.0,Bobby Jackson,31.0,SAC,SG,25.0,0.0,21.4,4.4,10.2,0.427,1.3,3.8,0.344,3.0,6.4,0.478,0.492,2.0,2.3,0.862,0.9,2.5,3.4,2.4,0.6,0.1,1.1,2.3,12.0,,18.0,0.537,0.376,0.227,4.8,12.9,8.9,18.2,1.3,0.3,9.1,25.6,1.1,0.3,1.4,0.126,2.2,-1.0,1.3,0.5,2004-05
102.0,Marc Jackson,30.0,PHI,C,81.0,23.0,24.4,4.2,9.0,0.465,0.0,0.0,0.0,4.2,9.0,0.466,0.465,3.6,4.3,0.828,2.3,2.7,5.0,1.0,0.4,0.2,1.6,2.1,12.0,,15.9,0.548,0.003,0.477,10.4,12.8,11.6,7.2,0.8,0.7,12.9,22.7,2.9,1.7,4.6,0.111,-0.1,-1.7,-1.8,0.1,2004-05
103.0,Tim Thomas,27.0,NYK,SF,71.0,68.0,27.3,4.4,10.1,0.439,1.2,2.9,0.409,3.2,7.2,0.451,0.498,1.9,2.4,0.786,0.6,2.7,3.3,1.5,0.6,0.2,1.6,3.1,12.0,,12.3,0.536,0.29,0.241,2.7,11.7,7.2,9.7,1.1,0.7,12.5,21.3,1.4,0.8,2.2,0.054,-0.7,-1.3,-2.0,0.0,2004-05
104.0,David Wesley,34.0,2TM,SG,80.0,79.0,34.7,4.2,10.5,0.398,1.5,3.9,0.375,2.7,6.6,0.411,0.468,2.0,2.4,0.857,0.5,2.4,2.9,3.3,1.2,0.1,1.4,2.7,11.9,DPOY-16,11.8,0.513,0.375,0.225,1.6,8.0,4.8,16.5,1.9,0.3,10.9,17.5,2.3,2.8,5.2,0.089,-1.1,0.6,-0.5,1.1,2004-05
104.0,David Wesley,34.0,NOH,SG,26.0,26.0,35.9,5.1,13.2,0.389,1.1,3.1,0.35,4.0,10.1,0.401,0.43,2.6,2.9,0.882,0.5,2.8,3.3,4.2,1.3,0.0,2.1,2.5,13.9,,12.2,0.481,0.234,0.222,1.5,9.7,5.4,21.6,2.1,0.1,12.6,21.4,0.1,0.6,0.7,0.038,-1.4,0.0,-1.4,0.1,2004-05
104.0,David Wesley,34.0,HOU,SG,54.0,53.0,34.1,3.7,9.2,0.404,1.7,4.4,0.383,2.1,4.9,0.422,0.494,1.8,2.1,0.841,0.5,2.2,2.6,2.9,1.1,0.1,1.1,2.8,10.9,,11.6,0.536,0.472,0.227,1.7,7.2,4.5,14.0,1.8,0.3,9.7,15.5,2.2,2.2,4.4,0.115,-1.0,0.9,0.0,0.9,2004-05
105.0,Tony Delk,31.0,ATL,SG,56.0,1.0,23.9,4.4,10.6,0.416,1.3,3.6,0.356,3.1,6.9,0.447,0.477,1.8,2.4,0.757,0.5,1.8,2.3,1.9,0.8,0.1,1.0,2.2,11.9,,15.1,0.512,0.342,0.23,2.3,9.3,5.6,13.9,1.8,0.2,7.7,23.6,1.8,0.3,2.1,0.074,0.7,-1.6,-1.0,0.3,2004-05
106.0,Derek Fisher,30.0,GSW,PG,74.0,32.0,30.0,4.0,10.2,0.393,1.5,3.9,0.371,2.6,6.3,0.407,0.465,2.4,2.7,0.862,0.5,2.4,2.9,4.1,1.0,0.1,1.7,2.4,11.9,,13.4,0.519,0.385,0.269,1.8,9.2,5.3,21.6,1.8,0.1,13.3,19.4,2.3,1.4,3.7,0.08,-0.7,-0.4,-1.1,0.5,2004-05
107.0,Allan Houston,33.0,NYK,SG,20.0,11.0,26.6,4.3,10.3,0.415,1.6,4.0,0.388,2.7,6.3,0.432,0.49,1.8,2.2,0.837,0.2,1.0,1.2,2.1,0.4,0.1,1.1,2.0,11.9,,12.5,0.529,0.39,0.21,0.9,4.2,2.5,13.4,0.8,0.3,8.6,21.0,0.7,0.0,0.7,0.064,0.4,-2.3,-1.8,0.0,2004-05
108.0,Mike James,29.0,2TM,PG,74.0,5.0,25.1,4.5,10.1,0.441,1.4,3.5,0.386,3.1,6.6,0.47,0.507,1.5,2.0,0.752,0.5,2.3,2.8,3.6,0.9,0.1,1.4,2.4,11.8,,16.6,0.534,0.345,0.193,2.2,10.8,6.6,25.2,1.9,0.2,11.5,22.8,2.8,1.5,4.3,0.11,1.8,-0.1,1.7,1.8,2004-05
108.0,Mike James,29.0,MIL,PG,47.0,0.0,24.8,4.4,9.8,0.446,1.2,3.2,0.382,3.1,6.6,0.477,0.509,1.4,1.9,0.744,0.5,2.1,2.6,3.9,0.9,0.1,1.7,2.4,11.4,,16.0,0.535,0.33,0.196,2.3,10.0,6.1,27.6,1.8,0.3,13.8,22.6,1.5,0.5,2.0,0.084,1.8,-0.6,1.1,0.9,2004-05
108.0,Mike James,29.0,HOU,PG,27.0,5.0,25.6,4.7,10.8,0.433,1.6,4.0,0.393,3.1,6.8,0.457,0.505,1.6,2.0,0.764,0.4,2.7,3.2,2.9,0.9,0.1,1.0,2.2,12.4,,17.4,0.533,0.368,0.189,2.1,12.2,7.2,21.1,2.0,0.2,7.6,23.2,1.2,1.0,2.2,0.155,1.8,0.8,2.7,0.8,2004-05
109.0,Vladimir Radmanović,24.0,SEA,PF,63.0,0.0,29.5,4.2,10.3,0.409,2.0,5.2,0.389,2.2,5.1,0.43,0.508,1.3,1.6,0.786,0.8,3.8,4.6,1.4,0.9,0.5,1.3,2.7,11.8,6MOY-5,13.7,0.533,0.506,0.158,3.4,15.6,9.5,7.9,1.7,1.3,10.3,19.3,2.4,1.3,3.7,0.096,1.4,-0.1,1.3,1.5,2004-05
