Rk_x,Player,Age,Team,Pos,G,GS,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Season
416.0,Kyle Singler,28.0,OKC,SF,32.0,2.0,12.0,1.1,2.6,0.41,0.2,1.2,0.189,0.8,1.4,0.587,0.452,0.4,0.5,0.765,0.3,1.3,1.5,0.3,0.2,0.2,0.3,0.9,2.8,,5.9,0.486,0.446,0.205,2.3,11.5,6.9,3.2,0.9,1.0,10.8,11.2,0.0,0.3,0.3,0.034,-4.1,-0.2,-4.3,-0.2,2016-17
417.0,Okaro White,24.0,MIA,PF,35.0,0.0,13.5,0.9,2.5,0.379,0.3,1.0,0.353,0.6,1.5,0.396,0.448,0.6,0.6,0.909,0.7,1.6,2.3,0.6,0.3,0.3,0.5,1.5,2.8,,7.5,0.507,0.391,0.253,5.8,13.5,9.6,6.0,1.1,1.7,15.7,10.8,0.1,0.5,0.6,0.066,-3.6,0.4,-3.1,-0.1,2016-17
418.0,Ömer Aşık,30.0,NOP,C,31.0,19.0,15.5,1.0,2.1,0.477,0.0,0.0,,1.0,2.1,0.477,0.477,0.7,1.3,0.59,1.5,3.7,5.3,0.5,0.2,0.3,0.5,1.6,2.7,,9.8,0.517,0.0,0.6,10.4,25.3,17.8,4.2,0.5,1.7,14.6,8.8,0.4,0.6,1.0,0.1,-3.6,-0.1,-3.7,-0.2,2016-17
419.0,DeAndre' Bembry,22.0,ATL,SF,38.0,1.0,9.8,1.2,2.6,0.48,0.0,0.5,0.056,1.2,2.1,0.575,0.485,0.2,0.4,0.375,0.4,1.2,1.6,0.7,0.2,0.1,0.4,0.6,2.7,,8.8,0.481,0.184,0.163,4.2,13.1,8.7,11.5,1.1,1.2,13.2,14.2,-0.1,0.4,0.3,0.038,-3.6,0.1,-3.5,-0.1,2016-17
420.0,Marcelo Huertas,33.0,LAL,PG,23.0,1.0,10.3,1.1,3.0,0.368,0.2,0.8,0.211,0.9,2.1,0.429,0.397,0.4,0.7,0.529,0.1,1.0,1.0,2.3,0.4,0.1,0.8,0.7,2.7,,9.1,0.417,0.279,0.25,0.9,10.5,5.5,30.8,2.1,0.7,20.1,17.0,-0.2,0.1,-0.1,-0.025,-3.3,-1.3,-4.6,-0.2,2016-17
421.0,Wesley Johnson,29.0,LAC,SF,68.0,3.0,11.9,1.1,2.9,0.365,0.4,1.7,0.246,0.6,1.2,0.537,0.438,0.2,0.3,0.647,0.4,2.3,2.7,0.3,0.4,0.4,0.3,1.2,2.7,,8.4,0.448,0.59,0.085,3.7,20.8,12.5,3.9,1.8,3.0,8.0,12.5,-0.3,1.2,0.9,0.051,-3.1,1.1,-2.0,0.0,2016-17
422.0,Tomáš Satoranský,25.0,WAS,SG,57.0,3.0,12.6,1.1,2.6,0.415,0.2,0.6,0.243,0.9,1.9,0.473,0.446,0.4,0.6,0.697,0.4,1.0,1.5,1.6,0.5,0.1,0.7,1.1,2.7,,8.5,0.477,0.252,0.224,3.9,9.1,6.5,16.7,1.8,0.7,19.0,12.1,0.1,0.5,0.6,0.04,-3.1,0.7,-2.4,-0.1,2016-17
423.0,Christian Wood,21.0,CHO,PF,13.0,0.0,8.2,0.9,1.8,0.522,0.0,0.4,0.0,0.9,1.4,0.667,0.522,0.8,1.2,0.733,1.1,1.2,2.2,0.2,0.2,0.5,0.5,0.8,2.7,,15.1,0.591,0.217,0.652,14.3,15.5,14.9,2.8,1.4,4.9,19.1,15.4,0.1,0.1,0.3,0.125,-2.3,-0.3,-2.6,0.0,2016-17
424.0,Andrew Nicholson,27.0,2TM,PF,38.0,0.0,9.0,1.1,2.9,0.387,0.1,0.7,0.185,1.0,2.2,0.452,0.41,0.2,0.4,0.643,0.4,1.2,1.6,0.3,0.4,0.2,0.4,1.4,2.6,,5.9,0.427,0.243,0.126,4.9,14.6,9.8,4.1,2.3,1.5,12.7,17.0,-0.5,0.4,-0.1,-0.019,-6.1,0.1,-6.0,-0.3,2016-17
424.0,Andrew Nicholson,27.0,WAS,PF,28.0,0.0,8.3,1.1,2.8,0.39,0.1,0.6,0.188,1.0,2.2,0.443,0.409,0.3,0.4,0.583,0.4,0.8,1.2,0.3,0.4,0.2,0.4,1.3,2.5,,6.3,0.425,0.208,0.156,5.4,11.2,8.3,4.2,2.3,2.2,11.8,17.6,-0.3,0.3,-0.1,-0.014,-5.7,0.2,-5.6,-0.2,2016-17
424.0,Andrew Nicholson,27.0,BRK,PF,10.0,0.0,11.1,1.3,3.4,0.382,0.2,1.1,0.182,1.1,2.3,0.478,0.412,0.2,0.2,1.0,0.4,2.3,2.7,0.3,0.5,0.0,0.6,1.8,3.0,,5.0,0.43,0.324,0.059,3.9,21.7,12.9,4.0,2.1,0.0,14.7,15.8,-0.2,0.1,-0.1,-0.03,-6.7,-0.1,-6.8,-0.1,2016-17
425.0,Bryn Forbes,23.0,SAS,SG,36.0,0.0,7.9,1.0,2.8,0.364,0.5,1.5,0.321,0.5,1.3,0.413,0.449,0.1,0.2,0.833,0.1,0.6,0.6,0.6,0.0,0.0,0.3,0.6,2.6,,5.9,0.462,0.535,0.061,0.8,8.2,4.6,11.7,0.2,0.0,9.8,17.9,-0.2,0.2,0.1,0.014,-3.9,-1.5,-5.4,-0.2,2016-17
426.0,DeAndre Liggins,28.0,2TM,SG,62.0,19.0,12.5,0.9,2.3,0.387,0.3,0.7,0.37,0.6,1.5,0.396,0.447,0.4,0.6,0.625,0.3,1.4,1.7,0.9,0.8,0.2,0.7,1.3,2.5,,7.5,0.476,0.324,0.282,2.9,12.2,7.7,9.2,3.0,1.5,20.8,11.6,-0.4,0.9,0.5,0.031,-4.5,2.4,-2.2,0.0,2016-17
426.0,DeAndre Liggins,28.0,CLE,SG,61.0,19.0,12.3,0.9,2.2,0.382,0.3,0.7,0.378,0.6,1.5,0.385,0.445,0.4,0.6,0.622,0.3,1.4,1.7,0.9,0.7,0.2,0.7,1.3,2.4,,7.2,0.473,0.331,0.272,2.6,11.9,7.4,9.5,3.0,1.5,21.6,11.5,-0.5,0.9,0.4,0.025,-4.6,2.4,-2.3,-0.1,2016-17
426.0,DeAndre Liggins,28.0,DAL,SG,1.0,0.0,25.0,3.0,6.0,0.5,0.0,1.0,0.0,3.0,5.0,0.6,0.5,2.0,3.0,0.667,3.0,4.0,7.0,0.0,2.0,0.0,0.0,3.0,8.0,,17.6,0.546,0.167,0.5,13.3,19.5,16.3,0.0,4.2,0.0,0.0,13.8,0.1,0.0,0.1,0.194,-1.3,2.4,1.0,0.0,2016-17
427.0,Miles Plumlee,28.0,2TM,C,45.0,12.0,10.8,1.0,2.0,0.478,0.0,0.0,,1.0,2.0,0.478,0.478,0.6,0.9,0.641,0.8,1.3,2.1,0.5,0.4,0.3,0.7,1.6,2.5,,8.4,0.518,0.0,0.424,9.0,13.3,11.1,6.1,1.9,2.4,21.6,13.1,-0.1,0.5,0.5,0.045,-5.0,0.0,-5.0,-0.4,2016-17
427.0,Miles Plumlee,28.0,MIL,C,32.0,12.0,9.7,0.9,2.1,0.441,0.0,0.0,,0.9,2.1,0.441,0.441,0.7,1.1,0.629,0.7,0.9,1.7,0.6,0.3,0.3,0.7,1.5,2.6,,8.0,0.492,0.0,0.515,8.7,11.1,10.0,8.2,1.8,2.6,20.9,15.5,-0.2,0.3,0.1,0.021,-5.1,-0.2,-5.4,-0.3,2016-17
427.0,Miles Plumlee,28.0,CHO,C,13.0,0.0,13.4,1.1,1.8,0.583,0.0,0.0,,1.1,1.8,0.583,0.583,0.2,0.3,0.75,1.2,2.1,3.2,0.2,0.5,0.3,0.6,1.9,2.4,,9.0,0.602,0.0,0.167,9.4,17.2,13.3,2.5,2.0,2.0,23.7,8.7,0.1,0.2,0.3,0.087,-4.8,0.4,-4.4,-0.1,2016-17
428.0,Bobby Brown,32.0,HOU,PG,25.0,0.0,4.9,0.9,2.4,0.383,0.6,1.4,0.4,0.4,1.0,0.36,0.5,0.1,0.1,1.0,0.0,0.2,0.2,0.6,0.0,0.0,0.2,0.2,2.5,,10.8,0.509,0.583,0.033,0.0,5.3,2.7,17.6,0.4,0.0,7.6,22.7,0.1,0.0,0.1,0.04,-0.1,-3.5,-3.6,0.0,2016-17
429.0,Pat Connaughton,24.0,POR,SG,39.0,1.0,8.1,0.9,1.8,0.514,0.4,0.8,0.515,0.5,1.0,0.513,0.632,0.2,0.2,0.778,0.3,1.1,1.3,0.7,0.2,0.1,0.4,0.6,2.5,,11.8,0.645,0.458,0.125,3.5,14.8,9.1,12.7,0.9,0.5,18.3,13.0,0.4,0.2,0.6,0.09,-0.4,-0.3,-0.7,0.1,2016-17
430.0,Kevon Looney,20.0,GSW,C,53.0,4.0,8.4,1.1,2.0,0.523,0.0,0.2,0.222,1.0,1.8,0.551,0.533,0.4,0.6,0.618,0.8,1.5,2.3,0.5,0.3,0.3,0.3,1.2,2.5,,13.6,0.553,0.084,0.318,11.5,18.5,15.2,8.5,1.6,3.0,12.2,13.4,0.7,0.8,1.4,0.155,-2.4,0.7,-1.7,0.0,2016-17
431.0,Raul Neto,24.0,UTA,PG,40.0,0.0,8.7,1.0,2.3,0.451,0.3,0.8,0.323,0.8,1.5,0.517,0.505,0.2,0.2,0.889,0.1,0.7,0.8,0.9,0.5,0.1,0.4,1.2,2.5,,10.7,0.527,0.341,0.099,1.4,8.4,5.0,15.1,3.2,1.2,13.6,14.8,0.2,0.6,0.7,0.1,-3.5,3.4,-0.1,0.2,2016-17
432.0,Mike Scott,28.0,ATL,PF,18.0,0.0,10.8,0.9,3.3,0.288,0.2,1.5,0.148,0.7,1.8,0.406,0.322,0.4,0.4,0.875,0.6,1.5,2.1,0.9,0.2,0.2,0.4,0.7,2.5,,5.9,0.36,0.458,0.136,5.7,15.0,10.4,12.5,1.0,1.3,11.3,15.8,-0.3,0.2,-0.1,-0.014,-4.7,-0.7,-5.5,-0.2,2016-17
433.0,Chris McCullough,21.0,2TM,PF,16.0,0.0,5.0,1.0,2.0,0.5,0.1,0.4,0.143,0.9,1.6,0.6,0.516,0.2,0.3,0.6,0.6,0.6,1.2,0.1,0.1,0.1,0.2,0.4,2.3,,15.2,0.526,0.219,0.156,12.1,13.3,12.7,4.4,1.2,1.9,8.1,19.9,0.1,0.1,0.1,0.072,-1.2,-2.4,-3.6,0.0,2016-17
433.0,Chris McCullough,21.0,BRK,PF,14.0,0.0,5.1,1.1,2.2,0.516,0.1,0.4,0.167,1.1,1.8,0.6,0.532,0.1,0.2,0.667,0.6,0.6,1.2,0.1,0.1,0.1,0.1,0.5,2.5,,16.8,0.541,0.194,0.097,13.4,11.6,12.5,4.9,0.7,2.1,5.8,20.4,0.1,0.0,0.1,0.098,-0.2,-2.8,-3.0,0.0,2016-17
433.0,Chris McCullough,21.0,WAS,PF,2.0,0.0,4.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,,1.1,0.266,1.0,2.0,0.0,28.1,14.1,0.0,6.2,0.0,34.7,15.7,0.0,0.0,0.0,-0.162,-9.9,0.8,-9.1,0.0,2016-17
434.0,Chris Andersen,38.0,CLE,C,12.0,0.0,9.5,0.8,1.8,0.409,0.0,0.3,0.0,0.8,1.6,0.474,0.409,0.8,1.2,0.714,0.8,1.8,2.6,0.4,0.4,0.6,0.4,1.7,2.3,,11.6,0.497,0.136,0.636,9.0,20.6,15.0,5.9,2.2,5.0,15.1,13.0,0.1,0.2,0.2,0.102,-4.7,2.2,-2.5,0.0,2016-17
435.0,Greivis Vásquez,30.0,BRK,PG,3.0,0.0,13.0,0.7,2.7,0.25,0.3,1.0,0.333,0.3,1.7,0.2,0.313,0.7,1.0,0.667,0.0,0.7,0.7,1.7,0.3,0.3,0.3,2.0,2.3,,4.1,0.376,0.375,0.375,0.0,5.4,2.7,17.5,1.2,1.9,9.7,11.3,0.0,0.0,0.0,-0.006,-6.4,0.9,-5.5,0.0,2016-17
436.0,Metta World Peace,37.0,LAL,SF,25.0,2.0,6.4,0.8,2.7,0.279,0.4,1.5,0.237,0.4,1.2,0.333,0.346,0.4,0.6,0.625,0.2,0.6,0.8,0.4,0.4,0.1,0.3,0.7,2.3,,6.5,0.38,0.559,0.235,3.3,10.6,6.8,9.8,3.0,1.0,8.5,21.9,-0.3,0.1,-0.2,-0.061,-5.5,-0.7,-6.1,-0.2,2016-17
437.0,James Young,21.0,BOS,SG,29.0,0.0,7.6,0.9,2.0,0.431,0.4,1.2,0.343,0.4,0.8,0.565,0.534,0.2,0.3,0.667,0.2,0.7,0.9,0.1,0.3,0.1,0.1,0.5,2.3,,10.0,0.549,0.603,0.155,3.1,10.0,6.6,2.6,2.3,0.7,6.1,13.3,0.1,0.2,0.3,0.076,-1.7,0.4,-1.3,0.0,2016-17
438.0,A.J. Hammons,24.0,DAL,C,22.0,0.0,7.4,0.8,1.9,0.405,0.2,0.5,0.5,0.5,1.5,0.375,0.464,0.4,0.9,0.45,0.4,1.3,1.6,0.2,0.0,0.6,0.5,1.0,2.2,,8.4,0.472,0.238,0.476,5.4,21.0,12.8,3.8,0.3,7.2,16.4,17.6,-0.2,0.2,0.0,-0.001,-6.6,0.0,-6.6,-0.2,2016-17
439.0,Jake Layman,22.0,POR,SF,35.0,1.0,7.1,0.7,2.5,0.292,0.4,1.5,0.255,0.4,1.1,0.342,0.365,0.4,0.5,0.765,0.2,0.5,0.7,0.3,0.3,0.1,0.3,0.6,2.2,,4.9,0.404,0.573,0.191,2.7,8.0,5.3,6.2,1.8,1.0,10.2,19.0,-0.4,0.1,-0.3,-0.054,-5.2,-1.2,-6.4,-0.3,2016-17
440.0,Treveon Graham,23.0,CHO,SG,27.0,1.0,7.0,0.7,1.5,0.475,0.3,0.6,0.6,0.4,0.9,0.4,0.588,0.4,0.6,0.667,0.2,0.6,0.8,0.2,0.2,0.0,0.1,0.7,2.1,,10.6,0.612,0.375,0.375,2.9,10.0,6.4,4.7,1.6,0.5,6.0,11.8,0.3,0.2,0.4,0.108,-1.8,0.8,-1.0,0.1,2016-17
441.0,Joe Young,24.0,IND,PG,33.0,0.0,4.1,0.8,2.2,0.361,0.2,0.7,0.217,0.6,1.5,0.429,0.396,0.3,0.5,0.733,0.0,0.5,0.5,0.5,0.1,0.0,0.2,0.2,2.1,,11.4,0.433,0.319,0.208,0.8,13.1,7.1,18.0,1.5,0.0,6.0,27.8,-0.2,0.1,-0.1,-0.022,-3.1,-2.1,-5.2,-0.1,2016-17
442.0,Rakeem Christmas,25.0,IND,PF,29.0,0.0,7.6,0.7,1.5,0.442,0.0,0.0,,0.7,1.5,0.442,0.442,0.7,1.0,0.724,0.9,1.0,1.9,0.1,0.1,0.2,0.3,1.3,2.0,,10.4,0.529,0.0,0.674,13.5,15.2,14.4,2.5,0.7,2.4,12.5,13.1,0.3,0.2,0.5,0.099,-4.0,-1.0,-5.0,-0.2,2016-17
443.0,Manny Harris,27.0,DAL,SG,4.0,0.0,6.3,0.8,3.8,0.2,0.0,0.5,0.0,0.8,3.3,0.231,0.2,0.5,1.0,0.5,0.8,1.5,2.3,0.5,0.0,0.0,0.5,0.3,2.0,,-2.2,0.239,0.133,0.267,13.3,29.3,20.9,12.7,0.0,0.0,10.7,35.4,-0.2,0.0,-0.2,-0.364,-8.8,-6.0,-14.8,-0.1,2016-17
444.0,Demetrius Jackson,22.0,BOS,PG,5.0,0.0,3.4,0.6,0.8,0.75,0.2,0.2,1.0,0.4,0.6,0.667,0.875,0.6,1.2,0.5,0.4,0.4,0.8,0.6,0.0,0.0,0.0,0.0,2.0,,30.8,0.753,0.25,1.5,13.2,13.0,13.1,28.2,0.0,0.0,0.0,17.3,0.1,0.0,0.1,0.386,9.7,0.1,9.8,0.1,2016-17
445.0,Gary Neal,32.0,ATL,SG,2.0,0.0,9.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2.5,0.0,0.0,2.0,2.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,2.0,,-4.3,0.228,0.286,0.571,0.0,6.0,3.1,7.1,0.0,0.0,0.0,21.2,-0.1,0.0,-0.1,-0.189,-10.6,-5.4,-15.9,-0.1,2016-17
446.0,Udonis Haslem,36.0,MIA,C,16.0,0.0,8.1,0.7,1.4,0.478,0.0,0.2,0.0,0.7,1.3,0.55,0.478,0.6,0.9,0.6,0.5,1.8,2.3,0.4,0.4,0.1,0.5,1.4,1.9,,8.8,0.524,0.13,0.652,6.7,24.1,15.3,6.4,2.3,0.6,21.3,12.8,0.0,0.2,0.2,0.074,-6.1,0.9,-5.3,-0.1,2016-17
447.0,Damian Jones,21.0,GSW,C,10.0,0.0,8.5,0.8,1.6,0.5,0.0,0.0,,0.8,1.6,0.5,0.5,0.3,1.0,0.3,0.9,1.4,2.3,0.0,0.1,0.4,0.6,1.5,1.9,,5.3,0.466,0.0,0.625,12.4,17.0,14.8,0.0,0.6,3.7,22.7,13.4,-0.1,0.1,0.0,0.018,-7.7,-1.9,-9.7,-0.2,2016-17
448.0,Marshall Plumlee,24.0,NYK,C,21.0,1.0,8.1,0.8,1.4,0.533,0.0,0.0,,0.8,1.4,0.533,0.533,0.4,0.9,0.421,1.1,1.3,2.4,0.5,0.2,0.2,0.6,1.1,1.9,,10.9,0.521,0.0,0.633,14.5,17.8,16.2,8.1,1.2,1.9,23.8,12.8,0.0,0.1,0.2,0.048,-3.6,-1.0,-4.6,-0.1,2016-17
449.0,Tim Quarterman,22.0,POR,SG,16.0,0.0,5.0,0.8,1.8,0.448,0.3,0.8,0.385,0.5,1.0,0.5,0.534,0.0,0.2,0.0,0.3,0.6,0.9,0.7,0.1,0.2,0.7,0.4,1.9,,10.2,0.511,0.448,0.103,5.5,13.9,9.7,21.1,1.2,3.0,26.6,22.8,-0.1,0.1,-0.1,-0.044,-2.0,-0.9,-2.8,0.0,2016-17
450.0,Joel Bolomboy,23.0,UTA,PF,12.0,0.0,4.4,0.8,1.3,0.563,0.1,0.3,0.25,0.7,1.0,0.667,0.594,0.3,0.5,0.5,0.3,1.1,1.4,0.2,0.1,0.2,0.2,0.1,1.8,,19.7,0.59,0.25,0.375,9.0,27.6,18.5,6.3,1.0,3.1,9.7,18.2,0.1,0.1,0.2,0.171,2.3,1.1,3.4,0.1,2016-17
451.0,John Jenkins,25.0,PHO,SG,4.0,0.0,3.3,0.5,1.3,0.4,0.3,0.5,0.5,0.3,0.8,0.333,0.5,0.5,0.5,1.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,1.8,,17.3,0.595,0.4,0.4,0.0,8.6,4.2,11.5,0.0,0.0,0.0,18.9,0.0,0.0,0.0,0.167,4.3,-2.1,2.2,0.0,2016-17
452.0,Lamar Patterson,25.0,ATL,SG,5.0,0.0,8.0,0.6,3.0,0.2,0.2,1.2,0.167,0.4,1.8,0.222,0.233,0.4,0.6,0.667,0.2,1.2,1.4,1.2,0.2,0.0,0.8,1.2,1.8,,-1.9,0.276,0.4,0.2,2.8,16.3,9.6,21.1,1.2,0.0,19.7,22.2,-0.2,0.0,-0.1,-0.176,-10.3,-1.1,-11.4,-0.1,2016-17
453.0,Damjan Rudež,30.0,ORL,SF,45.0,0.0,7.0,0.7,2.0,0.352,0.4,1.4,0.313,0.2,0.5,0.458,0.466,0.0,0.0,,0.1,0.4,0.6,0.4,0.3,0.0,0.2,0.7,1.8,,6.3,0.466,0.727,0.0,1.7,7.1,4.3,9.2,1.9,0.3,9.3,13.6,-0.1,0.2,0.1,0.008,-4.2,-0.3,-4.5,-0.2,2016-17
454.0,Cole Aldrich,28.0,MIN,C,62.0,0.0,8.6,0.7,1.4,0.523,0.0,0.0,,0.7,1.4,0.523,0.523,0.2,0.4,0.682,0.8,1.7,2.5,0.4,0.4,0.4,0.3,1.4,1.7,,12.7,0.549,0.0,0.256,11.0,23.9,17.4,6.4,2.4,3.7,15.1,9.4,0.6,0.7,1.3,0.116,-2.3,1.5,-0.8,0.2,2016-17
455.0,Nick Collison,36.0,OKC,PF,20.0,0.0,6.4,0.7,1.2,0.609,0.0,0.1,0.0,0.7,1.1,0.636,0.609,0.3,0.4,0.625,0.5,1.1,1.6,0.6,0.1,0.1,0.2,0.9,1.7,,12.9,0.622,0.043,0.348,7.8,19.1,13.4,13.2,0.8,1.2,13.1,10.1,0.3,0.1,0.4,0.145,-1.3,1.1,-0.2,0.1,2016-17
456.0,Jordan Hill,29.0,MIN,C,7.0,0.0,6.7,0.7,1.9,0.385,0.0,0.0,,0.7,1.9,0.385,0.385,0.3,0.3,1.0,1.1,0.9,2.0,0.0,0.1,0.0,0.6,1.3,1.7,,5.5,0.432,0.0,0.154,19.6,15.1,17.4,0.0,1.1,0.0,22.4,16.8,-0.1,0.0,0.0,-0.033,-7.1,-5.2,-12.3,-0.1,2016-17
457.0,Bruno Caboclo,21.0,TOR,SF,9.0,0.0,4.4,0.7,1.8,0.375,0.2,0.7,0.333,0.4,1.1,0.4,0.438,0.0,0.0,,0.6,0.6,1.1,0.4,0.2,0.1,0.2,0.4,1.6,,14.6,0.438,0.375,0.0,14.2,14.1,14.1,15.1,2.5,2.2,11.1,20.1,0.0,0.1,0.1,0.083,0.2,0.8,1.0,0.0,2016-17
458.0,Deyonta Davis,20.0,MEM,C,36.0,0.0,6.6,0.7,1.3,0.511,0.0,0.0,,0.7,1.3,0.511,0.511,0.3,0.5,0.556,0.6,1.1,1.7,0.1,0.1,0.5,0.2,1.1,1.6,,10.6,0.528,0.0,0.383,9.3,19.8,14.4,1.3,0.7,6.8,12.7,12.0,0.1,0.4,0.5,0.097,-5.0,0.4,-4.6,-0.2,2016-17
459.0,Ryan Kelly,25.0,ATL,PF,16.0,0.0,6.9,0.5,1.8,0.286,0.3,0.6,0.4,0.3,1.1,0.222,0.357,0.3,0.4,0.833,0.1,1.1,1.1,0.5,0.3,0.3,0.3,0.3,1.6,,7.8,0.408,0.357,0.214,1.0,16.7,9.0,10.2,1.8,3.9,11.5,13.7,-0.1,0.2,0.1,0.029,-4.6,1.4,-3.1,0.0,2016-17
460.0,Jordan Mickey,22.0,BOS,PF,25.0,1.0,5.6,0.6,1.4,0.441,0.0,0.0,0.0,0.6,1.3,0.455,0.441,0.3,0.6,0.571,0.5,0.8,1.4,0.3,0.1,0.2,0.4,0.5,1.5,,9.8,0.473,0.029,0.412,10.4,16.4,13.4,7.1,1.1,3.5,18.3,15.5,-0.1,0.2,0.1,0.036,-3.9,-0.8,-4.7,-0.1,2016-17
461.0,Elijah Millsap,29.0,PHO,SG,2.0,0.0,11.5,0.5,3.5,0.143,0.0,1.0,0.0,0.5,2.5,0.2,0.143,0.5,1.0,0.5,1.5,1.5,3.0,0.5,0.0,0.0,1.0,1.0,1.5,,-3.4,0.19,0.286,0.286,13.8,14.6,14.2,5.6,0.0,0.0,20.2,18.0,-0.1,0.0,-0.1,-0.233,-12.0,-7.0,-19.0,-0.1,2016-17
462.0,Jarnell Stokes,23.0,DEN,C,2.0,0.0,3.5,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.0,1.5,1.5,,31.5,0.798,0.0,2.0,15.9,15.6,15.8,40.1,7.0,0.0,0.0,11.4,0.1,0.0,0.1,0.48,4.9,11.9,16.8,0.0,2016-17
463.0,Mike Miller,36.0,DEN,SF,20.0,0.0,7.6,0.5,1.2,0.391,0.4,1.0,0.4,0.1,0.2,0.333,0.565,0.1,0.1,1.0,0.1,1.8,1.9,1.1,0.1,0.0,0.7,0.5,1.4,,7.6,0.586,0.87,0.087,1.5,26.1,13.9,18.3,0.6,0.0,35.2,10.4,0.0,0.1,0.1,0.018,-2.0,0.5,-1.5,0.0,2016-17
464.0,Diamond Stone,19.0,LAC,C,7.0,0.0,3.4,0.4,1.9,0.231,0.0,0.0,,0.4,1.9,0.231,0.231,0.6,0.6,1.0,0.1,0.7,0.9,0.0,0.0,0.1,0.3,0.7,1.4,,-1.2,0.339,0.0,0.308,4.8,22.7,14.0,0.0,0.0,3.4,11.9,31.3,-0.1,0.0,-0.1,-0.211,-14.9,-5.9,-20.8,-0.1,2016-17
465.0,Joel Anthony,34.0,SAS,C,19.0,0.0,6.4,0.5,0.8,0.625,0.0,0.0,,0.5,0.8,0.625,0.625,0.3,0.4,0.625,0.4,1.2,1.6,0.2,0.1,0.3,0.2,0.6,1.3,,11.6,0.64,0.0,0.5,7.6,20.9,14.4,3.4,0.8,4.0,17.0,8.7,0.1,0.2,0.4,0.141,-3.5,1.4,-2.1,0.0,2016-17
466.0,Brice Johnson,22.0,LAC,PF,3.0,0.0,3.0,0.7,2.3,0.286,0.0,0.0,,0.7,2.3,0.286,0.286,0.0,0.0,,0.3,0.7,1.0,0.3,0.7,0.3,0.3,0.0,1.3,,17.2,0.286,0.0,0.0,12.8,24.2,18.6,18.6,11.1,9.1,12.5,39.8,-0.1,0.0,0.0,-0.165,-6.6,4.5,-2.0,0.0,2016-17
467.0,Daniel Ochefu,23.0,WAS,C,19.0,0.0,3.9,0.6,1.4,0.444,0.0,0.0,,0.6,1.4,0.444,0.444,0.0,0.1,0.0,0.3,0.9,1.2,0.2,0.1,0.0,0.2,0.9,1.3,,6.6,0.43,0.0,0.074,7.6,25.4,16.5,5.8,1.3,0.0,9.7,18.0,-0.1,0.1,0.0,0.005,-7.0,-1.5,-8.4,-0.1,2016-17
468.0,Anderson Varejão,34.0,GSW,C,14.0,1.0,6.6,0.4,1.0,0.357,0.0,0.0,,0.4,1.0,0.357,0.357,0.6,0.8,0.727,0.9,1.1,1.9,0.7,0.2,0.2,0.6,1.1,1.3,,9.4,0.478,0.0,0.786,15.3,16.8,16.1,13.0,1.6,2.6,29.8,12.6,0.0,0.1,0.2,0.097,-4.7,0.5,-4.2,-0.1,2016-17
469.0,Stephen Zimmerman,20.0,ORL,C,19.0,0.0,5.7,0.5,1.6,0.323,0.0,0.0,,0.5,1.6,0.323,0.323,0.2,0.3,0.6,0.6,1.3,1.8,0.2,0.1,0.3,0.2,0.9,1.2,,7.3,0.346,0.0,0.161,10.8,24.9,17.6,5.3,0.9,3.7,8.3,14.8,-0.1,0.1,0.0,-0.005,-6.6,-1.7,-8.3,-0.2,2016-17
470.0,Ronnie Price,33.0,PHO,PG,14.0,0.0,9.6,0.3,1.7,0.167,0.2,1.2,0.176,0.1,0.5,0.143,0.229,0.2,0.3,0.75,0.2,0.6,0.8,1.3,0.8,0.1,0.2,1.0,1.0,,5.9,0.272,0.708,0.167,2.4,6.7,4.5,16.9,3.9,0.6,10.4,9.0,-0.1,0.1,0.0,0.002,-5.7,2.3,-3.4,0.0,2016-17
471.0,Mike Tobey,22.0,CHO,C,2.0,0.0,12.5,0.5,2.0,0.25,0.0,0.0,,0.5,2.0,0.25,0.25,0.0,0.0,,1.0,0.5,1.5,0.5,0.0,0.0,0.5,1.0,1.0,,-0.1,0.25,0.0,0.0,8.7,4.4,6.6,5.4,0.0,0.0,20.0,9.0,0.0,0.0,0.0,-0.07,-6.9,-2.7,-9.5,0.0,2016-17
472.0,C.J. Wilcox,26.0,ORL,SG,22.0,0.0,4.9,0.4,1.4,0.258,0.1,0.7,0.2,0.2,0.7,0.313,0.306,0.1,0.1,1.0,0.2,0.4,0.5,0.5,0.1,0.0,0.3,0.4,1.0,,2.9,0.329,0.484,0.065,3.9,8.3,6.1,15.5,0.9,0.7,15.8,15.4,-0.2,0.0,-0.2,-0.09,-6.2,-1.9,-8.1,-0.2,2016-17
