Rk_x,Player,Age,Team,Pos,G,GS,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Season,Experience,NumOfAwards,All-Star,AwardWinner,FirstTeam,SecondTeam,ThridTeam,DefTeam1,DefTeam2,Salary,Guaranteed,2023-24_contract_year
439.0,Garrett Temple,37.0,TOR,SG,27.0,2.0,10.7,1.1,2.9,0.372,0.4,1.5,0.3,0.6,1.4,0.447,0.449,0.7,0.8,0.818,0.7,1.0,1.7,1.0,0.4,0.1,0.5,1.0,3.3,,9.5,0.502,0.513,0.282,6.7,10.5,8.6,12.5,2.0,0.9,13.8,15.0,0.0,0.2,0.2,0.032,-3.4,-1.2,-4.7,-0.2,2024,15,0,0,0,0,0,0,0,0,2019706,2019706,1
351.0,Garrison Mathews,27.0,ATL,SG,66.0,5.0,15.0,1.6,3.4,0.456,1.3,2.9,0.44,0.3,0.5,0.545,0.644,0.5,0.6,0.81,0.3,1.1,1.4,0.6,0.3,0.1,0.3,1.7,4.9,,8.9,0.665,0.854,0.186,1.8,8.6,5.1,4.8,1.0,0.7,7.2,11.1,1.4,0.2,1.6,0.077,-2.1,-0.9,-3.0,-0.2,2024,5,0,0,0,0,0,0,0,0,2000000,0,0
260.0,Gary Harris,29.0,ORL,SG,54.0,27.0,24.0,2.4,5.5,0.441,1.4,3.8,0.371,1.0,1.7,0.598,0.569,0.6,0.8,0.756,0.4,1.2,1.7,1.6,0.9,0.3,0.6,1.7,6.9,,9.4,0.587,0.69,0.152,2.2,6.1,4.1,9.1,1.9,1.0,8.9,11.7,1.1,1.5,2.7,0.099,-2.3,1.1,-1.2,0.3,2024,10,0,0,0,0,0,0,0,0,13000000,13000000,1
317.0,Gary Payton II,31.0,GSW,SG,44.0,0.0,15.5,2.3,4.2,0.563,0.5,1.3,0.364,1.9,2.9,0.648,0.617,0.3,0.5,0.609,1.0,1.5,2.6,1.1,0.9,0.4,0.6,1.8,5.5,,13.9,0.621,0.301,0.126,7.4,10.5,9.0,9.4,2.8,2.4,12.3,13.6,0.9,0.9,1.8,0.125,-1.3,2.2,0.9,0.5,2024,8,0,0,0,0,0,0,0,0,8715000,8715000,0
115.0,Gary Trent Jr.,25.0,TOR,SG,71.0,41.0,28.1,5.1,11.9,0.426,2.5,6.4,0.393,2.6,5.5,0.464,0.531,1.0,1.4,0.771,0.4,2.3,2.6,1.7,1.1,0.1,0.7,1.4,13.7,,12.0,0.548,0.535,0.113,1.4,9.2,5.2,8.6,1.9,0.4,5.0,20.0,0.8,0.9,1.7,0.04,-1.2,-1.4,-2.6,-0.3,2024,6,0,0,0,0,0,0,0,0,18560000,18560000,1
195.0,Georges Niang,30.0,CLE,PF,82.0,10.0,22.3,3.5,7.7,0.449,1.8,4.8,0.376,1.6,2.9,0.572,0.567,0.6,0.7,0.85,0.3,3.1,3.4,1.2,0.4,0.2,0.9,2.3,9.4,,9.9,0.583,0.627,0.095,1.4,15.5,8.5,7.5,0.8,0.9,9.9,17.6,0.5,2.0,2.4,0.064,-2.5,-0.4,-2.9,-0.4,2024,8,0,0,0,0,0,0,0,0,8800000,25500000,0
3.0,Giannis Antetokounmpo,29.0,MIL,PF,73.0,73.0,35.2,11.5,18.8,0.611,0.5,1.7,0.274,11.0,17.1,0.645,0.624,7.0,10.7,0.657,2.7,8.8,11.5,6.5,1.2,1.1,3.4,2.9,30.4,"MVP-4,DPOY-9,CPOY-12,AS,NBA1",29.9,0.649,0.091,0.571,8.6,27.0,17.9,32.7,1.6,2.6,12.7,33.0,9.5,3.7,13.2,0.246,6.7,2.4,9.0,7.2,2024,11,5,1,0,1,0,0,0,0,45640084,236497472,0
343.0,Goga Bitadze,24.0,ORL,C,62.0,33.0,15.4,2.0,3.4,0.603,0.0,0.2,0.143,2.0,3.1,0.636,0.608,0.9,1.4,0.655,1.8,2.9,4.6,1.3,0.5,1.2,0.7,1.7,5.0,,17.8,0.629,0.067,0.416,13.3,21.9,17.5,11.7,1.7,7.0,15.1,13.3,1.8,1.9,3.7,0.186,-0.7,2.8,2.1,1.0,2024,5,0,0,0,0,0,0,0,0,2066585,2066585,1
187.0,Gordon Hayward,33.0,OKC,SF,51.0,28.0,24.4,3.7,7.9,0.464,0.7,1.8,0.411,2.9,6.1,0.479,0.51,1.7,2.4,0.742,0.7,2.8,3.5,3.1,0.8,0.3,1.3,1.3,9.8,,12.8,0.548,0.223,0.298,3.4,13.0,8.1,18.3,1.6,1.0,12.6,18.4,0.6,0.9,1.5,0.058,-1.6,-0.5,-2.1,0.0,2024,14,0,0,0,0,0,0,0,0,33319397,33319397,1
213.0,Gradey Dick,20.0,TOR,SG,60.0,17.0,21.1,3.2,7.4,0.425,1.5,4.0,0.365,1.7,3.4,0.495,0.524,0.7,0.9,0.863,0.5,1.8,2.2,1.1,0.6,0.0,0.8,1.5,8.5,,8.9,0.546,0.542,0.115,2.3,9.3,5.7,7.4,1.3,0.1,9.7,17.4,-0.1,0.4,0.3,0.01,-3.2,-2.2,-5.4,-1.1,2024,1,0,0,0,0,0,0,0,0,4536720,9300480,0
172.0,Grant Williams,25.0,CHO,PF,76.0,43.0,28.0,3.6,8.0,0.456,1.7,4.4,0.375,2.0,3.5,0.558,0.56,1.4,1.8,0.757,1.1,3.1,4.2,2.3,0.6,0.5,1.4,3.0,10.3,,10.6,0.588,0.555,0.231,4.4,12.2,8.3,11.3,1.0,1.6,14.1,15.9,1.3,1.3,2.6,0.059,-1.9,-0.7,-2.6,-0.3,2024,5,0,0,0,0,0,0,0,0,12405000,53341500,0
117.0,Grayson Allen,28.0,PHO,SG,75.0,74.0,33.5,4.5,9.1,0.499,2.7,5.9,0.461,1.8,3.2,0.57,0.649,1.7,2.0,0.878,0.6,3.3,3.9,3.0,0.9,0.6,1.3,2.1,13.5,,13.8,0.679,0.652,0.216,2.3,10.6,6.6,12.1,1.3,1.6,11.3,14.5,4.7,2.2,6.9,0.132,1.1,0.1,1.3,2.0,2024,6,0,0,0,0,0,0,0,0,8925000,59550000,0
420.0,Gui Santos,21.0,GSW,PF,23.0,0.0,8.3,1.2,2.4,0.509,0.4,1.2,0.37,0.8,1.2,0.643,0.6,0.7,0.7,0.941,0.7,1.4,2.1,0.6,0.2,0.1,0.3,1.0,3.6,,15.6,0.656,0.491,0.309,9.7,17.7,13.8,9.6,1.0,0.9,10.1,15.2,0.5,0.2,0.7,0.169,0.0,-0.5,-0.5,0.1,2024,1,0,0,0,0,0,0,0,0,1029483,1029483,0
545.0,Hamidou Diallo,25.0,WAS,SG,2.0,0.0,2.5,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,1.0,0.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,,33.2,0.5,0.0,0.0,41.8,0.0,21.4,28.9,18.7,0.0,33.3,25.3,0.0,0.0,0.0,0.204,2.7,16.0,18.7,0.0,2024,6,0,0,0,0,0,0,0,0,116075,116075,1
133.0,Harrison Barnes,31.0,SAC,PF,82.0,82.0,29.0,4.2,8.9,0.474,1.8,4.7,0.387,2.4,4.2,0.571,0.576,1.9,2.4,0.801,0.8,2.2,3.0,1.2,0.7,0.1,0.7,1.2,12.2,,11.9,0.611,0.526,0.268,3.1,8.8,5.9,5.6,1.1,0.5,6.6,15.7,3.1,1.5,4.7,0.094,-0.6,-1.2,-1.8,0.1,2024,12,0,0,0,0,0,0,0,0,17000000,54000000,0
475.0,Harry Giles,25.0,LAL,C,23.0,0.0,4.3,1.0,2.2,0.46,0.1,0.6,0.214,0.9,1.6,0.556,0.49,0.3,0.6,0.538,0.5,0.8,1.3,0.3,0.1,0.1,0.3,0.7,2.4,,14.8,0.503,0.28,0.26,12.8,20.0,16.4,10.5,1.0,2.7,9.7,26.7,0.0,0.1,0.1,0.027,-2.7,-2.0,-4.8,-0.1,2024,6,0,0,0,0,0,0,0,0,2019706,2019706,1
296.0,Haywood Highsmith,27.0,MIA,PF,66.0,26.0,20.7,2.3,5.0,0.465,1.2,2.9,0.396,1.2,2.1,0.562,0.581,0.3,0.5,0.639,1.0,2.2,3.2,1.1,0.8,0.5,0.5,1.8,6.1,,11.1,0.587,0.584,0.109,5.3,12.1,8.7,7.2,1.9,2.1,9.0,12.4,1.1,1.9,3.1,0.108,-1.8,1.1,-0.7,0.5,2024,6,0,0,0,0,0,0,0,0,1902137,1902137,1
158.0,Herbert Jones,25.0,NOP,SF,76.0,76.0,30.5,3.9,7.7,0.498,1.5,3.6,0.418,2.4,4.1,0.568,0.595,1.8,2.1,0.867,1.0,2.6,3.6,2.6,1.4,0.8,1.2,2.9,11.0,"DPOY-5,DEF1",13.2,0.636,0.464,0.269,3.6,9.4,6.5,11.3,2.2,2.6,12.4,14.1,3.3,3.0,6.3,0.131,-0.9,1.5,0.6,1.6,2024,3,2,0,0,0,0,0,1,0,12015150,53827872,0
543.0,Hunter Tyson,23.0,DEN,PF,18.0,0.0,2.7,0.4,1.1,0.4,0.2,0.8,0.286,0.2,0.3,0.667,0.5,0.0,0.0,,0.1,0.4,0.5,0.1,0.1,0.0,0.1,0.6,1.1,,6.0,0.5,0.7,0.0,2.4,18.0,10.4,5.6,1.0,0.0,9.1,20.0,0.0,0.1,0.0,0.007,-6.8,-2.1,-8.9,-0.1,2024,1,0,0,0,0,0,0,0,0,1119563,5233097,0
74.0,Immanuel Quickley,24.0,TOR,SG,68.0,38.0,29.2,5.7,13.1,0.434,2.5,6.4,0.395,3.2,6.8,0.471,0.53,3.1,3.6,0.853,0.3,3.6,3.8,4.9,0.7,0.1,1.5,1.8,17.0,,16.7,0.577,0.484,0.274,0.9,13.7,7.2,24.6,1.2,0.5,9.2,23.8,3.5,1.2,4.7,0.115,2.2,-0.9,1.3,1.7,2024,4,0,0,0,0,0,0,0,0,4171548,4171548,1
196.0,Isaac Okoro,23.0,CLE,SF,69.0,42.0,27.3,3.4,7.0,0.49,1.2,3.1,0.391,2.2,3.8,0.57,0.577,1.3,2.0,0.679,1.0,2.0,3.0,1.9,0.8,0.5,0.8,2.0,9.4,,11.4,0.599,0.448,0.285,4.0,8.2,6.1,9.5,1.5,1.6,9.1,13.9,2.1,2.0,4.2,0.106,-1.8,0.7,-1.1,0.4,2024,4,0,0,0,0,0,0,0,0,8920795,8920795,1
233.0,Isaiah Hartenstein,25.0,NYK,C,75.0,49.0,25.3,3.1,4.9,0.644,0.0,0.0,0.333,3.1,4.8,0.646,0.645,1.5,2.1,0.707,3.3,5.1,8.3,2.5,1.2,1.1,1.2,2.8,7.8,,18.9,0.67,0.008,0.43,14.4,22.7,18.5,13.5,2.3,4.2,17.6,12.0,4.6,3.5,8.1,0.204,0.7,2.8,3.5,2.6,2024,6,0,0,0,0,0,0,0,0,9245121,9245121,1
285.0,Isaiah Jackson,22.0,IND,C,59.0,3.0,13.1,2.6,3.9,0.665,0.0,0.1,0.0,2.6,3.9,0.677,0.665,1.2,1.7,0.716,1.6,2.4,4.0,0.8,0.6,1.0,0.7,2.3,6.5,,21.5,0.689,0.017,0.438,13.8,21.2,17.5,8.3,2.1,6.3,12.3,17.2,2.2,1.1,3.3,0.204,0.3,1.4,1.7,0.7,2024,3,0,0,0,0,0,0,0,0,2696280,7131661,0
221.0,Isaiah Joe,24.0,OKC,SG,78.0,1.0,18.5,2.8,6.2,0.458,1.9,4.5,0.416,1.0,1.7,0.568,0.609,0.6,0.7,0.865,0.4,1.9,2.3,1.3,0.6,0.3,0.6,1.1,8.2,,13.4,0.626,0.728,0.107,2.6,11.0,6.9,8.9,1.5,1.4,8.5,16.6,1.9,1.6,3.5,0.116,1.1,-0.3,0.9,1.0,2024,4,0,0,0,0,0,0,0,0,1997238,0,0
346.0,Isaiah Livers,25.0,DET,PF,23.0,6.0,20.4,1.7,5.0,0.345,1.0,3.3,0.286,0.8,1.7,0.462,0.44,0.5,0.8,0.667,0.7,1.4,2.1,1.1,0.6,0.2,0.7,1.9,5.0,,5.1,0.46,0.664,0.155,3.5,8.0,5.7,7.0,1.3,0.9,11.4,12.7,-0.3,0.2,-0.1,-0.015,-5.0,-1.5,-6.5,-0.5,2024,3,0,0,0,0,0,0,0,0,1836096,1836096,1
162.0,Isaiah Stewart,22.0,DET,PF,46.0,45.0,30.9,4.0,8.3,0.487,1.5,3.8,0.383,2.6,4.5,0.575,0.575,1.4,1.8,0.753,1.6,5.0,6.6,1.6,0.4,0.8,1.4,2.2,10.9,,11.3,0.6,0.458,0.223,5.7,18.4,11.9,7.1,0.6,2.3,13.6,14.5,0.9,0.8,1.7,0.056,-1.6,-0.7,-2.3,-0.1,2024,4,0,0,0,0,0,0,0,0,5266713,50266713,0
535.0,Isaiah Thomas,34.0,PHO,PG,6.0,0.0,3.2,0.5,1.7,0.3,0.3,0.7,0.5,0.2,1.0,0.167,0.4,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.3,,6.7,0.4,0.4,0.0,0.0,0.0,0.0,21.9,0.0,0.0,0.0,22.8,0.0,0.0,0.0,-0.03,-1.6,-5.2,-6.9,0.0,2024,13,0,0,0,0,0,0,0,0,301795,301795,1
535.0,Isaiah Thomas,34.0,PHO,PG,6.0,0.0,3.2,0.5,1.7,0.3,0.3,0.7,0.5,0.2,1.0,0.167,0.4,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.3,,6.7,0.4,0.4,0.0,0.0,0.0,0.0,21.9,0.0,0.0,0.0,22.8,0.0,0.0,0.0,-0.03,-1.6,-5.2,-6.9,0.0,2024,13,0,0,0,0,0,0,0,0,301795,301795,1
535.0,Isaiah Thomas,34.0,PHO,PG,6.0,0.0,3.2,0.5,1.7,0.3,0.3,0.7,0.5,0.2,1.0,0.167,0.4,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.3,,6.7,0.4,0.4,0.0,0.0,0.0,0.0,21.9,0.0,0.0,0.0,22.8,0.0,0.0,0.0,-0.03,-1.6,-5.2,-6.9,0.0,2024,13,0,0,0,0,0,0,0,0,301795,301795,1
446.0,Ish Smith,35.0,CHO,PG,43.0,5.0,17.2,1.5,3.7,0.418,0.1,0.2,0.5,1.4,3.5,0.413,0.43,0.1,0.1,0.75,0.3,1.5,1.8,3.4,0.4,0.1,1.1,1.1,3.2,,6.8,0.435,0.051,0.025,1.6,10.2,5.8,26.4,1.1,0.5,22.7,12.3,-0.5,0.2,-0.4,-0.025,-5.6,-1.2,-6.8,-0.9,2024,14,0,0,0,0,0,0,0,0,2019706,2019706,1
494.0,Ish Wainright,29.0,PHO,SF,11.0,0.0,5.6,0.6,2.2,0.292,0.6,1.8,0.35,0.0,0.4,0.0,0.438,0.2,0.2,1.0,0.3,1.0,1.3,0.1,0.4,0.1,0.2,0.7,2.1,,8.9,0.462,0.833,0.083,5.8,20.8,12.7,2.0,3.2,1.5,7.4,18.5,0.0,0.1,0.0,0.029,-2.9,0.5,-2.4,0.0,2024,3,0,0,0,0,0,0,0,0,1927896,1927896,1
144.0,Ivica Zubac,26.0,LAC,C,68.0,68.0,26.4,5.0,7.6,0.649,0.0,0.0,,5.0,7.6,0.649,0.649,1.8,2.4,0.723,2.9,6.3,9.2,1.4,0.3,1.2,1.2,2.6,11.7,,19.3,0.671,0.0,0.32,12.8,26.2,19.7,7.5,0.6,4.2,11.8,16.4,4.5,2.3,6.8,0.182,0.8,0.0,0.8,1.3,2024,8,0,0,0,0,0,0,0,0,10933333,22676543,0
447.0,JT Thor,21.0,CHO,PF,63.0,3.0,12.4,1.3,2.9,0.437,0.4,1.3,0.346,0.8,1.6,0.51,0.514,0.2,0.3,0.55,0.7,1.6,2.3,0.5,0.2,0.4,0.2,1.0,3.2,,9.1,0.519,0.443,0.109,6.0,15.3,10.5,5.1,0.7,3.2,7.3,11.7,0.2,0.3,0.6,0.034,-3.5,-1.1,-4.5,-0.5,2024,3,0,0,0,0,0,0,0,0,1836096,1836096,0
18.0,Ja Morant,24.0,MEM,PG,9.0,9.0,35.3,8.9,18.9,0.471,1.6,5.7,0.275,7.3,13.2,0.555,0.512,5.8,7.1,0.813,0.7,4.9,5.6,8.1,0.8,0.6,3.0,2.1,25.1,,20.6,0.57,0.3,0.376,2.0,15.8,8.6,42.2,1.1,1.5,12.0,30.4,0.5,0.3,0.8,0.124,2.7,0.4,3.1,0.4,2024,5,0,0,0,0,0,0,0,0,34005250,197230450,0
402.0,JaVale McGee,36.0,SAC,C,46.0,0.0,7.4,1.7,2.9,0.598,0.0,0.2,0.143,1.7,2.7,0.624,0.602,0.6,1.0,0.578,0.9,1.8,2.7,0.4,0.3,0.4,0.7,1.0,4.0,,19.0,0.609,0.053,0.341,13.6,28.4,20.8,7.6,2.0,5.4,18.3,23.4,0.1,0.6,0.7,0.101,-1.9,0.6,-1.3,0.1,2024,16,0,0,0,0,0,0,0,0,4368030,11183748,0
402.0,JaVale McGee,36.0,SAC,C,46.0,0.0,7.4,1.7,2.9,0.598,0.0,0.2,0.143,1.7,2.7,0.624,0.602,0.6,1.0,0.578,0.9,1.8,2.7,0.4,0.3,0.4,0.7,1.0,4.0,,19.0,0.609,0.053,0.341,13.6,28.4,20.8,7.6,2.0,5.4,18.3,23.4,0.1,0.6,0.7,0.101,-1.9,0.6,-1.3,0.1,2024,16,0,0,0,0,0,0,0,0,4368030,2019706,0
114.0,Jabari Smith Jr.,20.0,HOU,PF,76.0,76.0,31.9,5.0,11.0,0.454,1.8,5.0,0.363,3.2,6.0,0.53,0.537,2.0,2.4,0.811,1.8,6.3,8.1,1.6,0.7,0.8,1.2,2.6,13.7,,13.8,0.571,0.456,0.222,6.1,21.3,13.6,7.1,1.0,2.3,8.9,17.6,2.4,3.2,5.6,0.111,-0.5,0.1,-0.4,1.0,2024,2,0,0,0,0,0,0,0,0,9326520,19097400,0
205.0,Jabari Walker,21.0,POR,SF,72.0,23.0,23.6,3.3,7.1,0.46,0.6,1.9,0.295,2.7,5.1,0.522,0.5,1.8,2.4,0.754,2.1,5.0,7.1,1.0,0.6,0.3,0.9,2.4,8.9,,13.0,0.546,0.273,0.336,9.4,25.0,16.7,6.2,1.2,1.2,10.2,16.3,1.4,1.6,2.9,0.083,-2.4,-0.9,-3.3,-0.6,2024,2,0,0,0,0,0,0,0,0,1719864,1719864,0
527.0,Jack White,26.0,MEM,SF,4.0,0.0,16.0,0.5,4.0,0.125,0.5,2.5,0.2,0.0,1.5,0.0,0.188,0.0,0.0,,1.0,2.0,3.0,0.3,1.0,0.3,0.5,0.8,1.5,,1.1,0.188,0.625,0.0,6.6,14.2,10.3,2.0,3.1,1.5,11.1,12.1,-0.2,0.1,-0.1,-0.1,-9.1,-1.2,-10.3,-0.1,2024,2,0,0,0,0,0,0,0,0,600000,600000,1
244.0,Jaden Hardy,21.0,DAL,SG,73.0,7.0,13.5,2.7,6.6,0.407,1.1,3.1,0.362,1.6,3.5,0.447,0.492,0.8,1.0,0.776,0.3,1.5,1.8,1.5,0.3,0.1,0.8,1.1,7.3,,11.2,0.517,0.468,0.159,2.2,12.2,7.2,15.7,1.1,0.4,10.8,24.9,-0.4,0.7,0.3,0.014,-2.0,-2.1,-4.1,-0.5,2024,2,0,0,0,0,0,0,0,0,1719864,2119864,0
90.0,Jaden Ivey,21.0,DET,SG,77.0,61.0,28.8,5.4,12.6,0.429,1.6,4.8,0.336,3.8,7.8,0.485,0.492,2.9,3.9,0.749,1.1,2.3,3.4,3.8,0.7,0.5,2.5,2.6,15.4,,12.4,0.536,0.379,0.311,4.3,9.1,6.6,20.2,1.2,1.6,14.7,24.9,-0.5,1.0,0.5,0.01,-1.4,-1.7,-3.1,-0.6,2024,2,0,0,0,0,0,0,0,0,7614480,15591720,0
169.0,Jaden McDaniels,23.0,MIN,SF,72.0,71.0,29.2,4.3,8.7,0.489,1.2,3.5,0.337,3.1,5.2,0.592,0.557,0.8,1.1,0.722,0.8,2.3,3.1,1.4,0.9,0.6,1.2,3.0,10.5,DEF2,9.4,0.571,0.406,0.126,3.2,8.7,6.0,6.8,1.5,1.8,11.6,15.7,0.3,3.1,3.4,0.077,-3.3,0.7,-2.6,-0.3,2024,4,1,0,0,0,0,0,0,1,3901399,134901399,0
434.0,Jaden Springer,21.0,BOS,SG,49.0,2.0,10.3,1.2,3.0,0.399,0.2,1.0,0.208,1.0,2.0,0.49,0.432,0.7,0.9,0.833,0.7,0.9,1.6,0.9,0.7,0.3,0.7,1.3,3.3,,10.7,0.49,0.324,0.284,7.1,9.8,8.4,11.5,3.5,2.7,17.0,17.1,-0.3,0.8,0.6,0.052,-4.9,1.5,-3.4,-0.2,2024,3,0,0,0,0,0,0,0,0,2226240,6244603,0
294.0,Jae Crowder,33.0,MIL,PF,50.0,25.0,23.1,2.3,5.4,0.422,1.2,3.3,0.349,1.1,2.1,0.538,0.53,0.5,0.7,0.722,0.6,2.6,3.2,1.3,0.8,0.2,0.5,1.5,6.2,,8.9,0.546,0.615,0.133,3.0,12.1,7.6,7.2,1.6,0.7,7.4,11.5,0.6,1.0,1.6,0.065,-2.6,0.0,-2.6,-0.2,2024,12,0,0,0,0,0,0,0,0,2019706,2019706,1
394.0,Jae'Sean Tate,28.0,HOU,SF,65.0,9.0,15.9,1.7,3.5,0.472,0.4,1.2,0.299,1.3,2.3,0.559,0.522,0.4,0.6,0.667,0.9,2.1,3.0,1.0,0.6,0.2,0.6,2.1,4.1,,9.3,0.538,0.336,0.17,6.3,14.3,10.2,8.2,2.0,1.3,13.1,11.7,0.4,1.3,1.8,0.082,-3.7,1.5,-2.3,-0.1,2024,4,0,0,0,0,0,0,0,0,6500000,6500000,0
141.0,Jaime Jaquez Jr.,22.0,MIA,SF,75.0,20.0,28.2,4.5,9.3,0.489,0.9,2.7,0.322,3.7,6.6,0.558,0.536,1.9,2.3,0.811,1.1,2.7,3.8,2.6,1.0,0.3,1.5,2.2,11.9,"ROY-4,6MOY-9",12.9,0.574,0.29,0.251,4.4,11.0,7.6,13.9,1.8,0.9,12.4,18.7,1.4,2.7,4.0,0.092,-2.2,0.3,-1.9,0.1,2024,1,2,0,0,0,0,0,0,0,3510600,7196400,0
165.0,Jake LaRavia,22.0,MEM,PF,35.0,6.0,23.0,3.4,8.7,0.389,1.5,4.5,0.34,1.9,4.2,0.442,0.477,2.6,3.1,0.826,1.5,2.2,3.7,1.7,0.8,0.3,1.3,2.0,10.8,,12.6,0.54,0.515,0.36,6.7,10.9,8.7,11.1,1.8,1.4,11.4,21.1,0.3,0.8,1.0,0.062,-1.4,-1.0,-2.5,-0.1,2024,2,0,0,0,0,0,0,0,0,3199920,6552600,0
153.0,Jakob Poeltl,28.0,TOR,C,50.0,50.0,26.4,5.0,7.6,0.656,0.0,0.0,,5.0,7.6,0.656,0.656,1.2,2.1,0.551,2.9,5.7,8.6,2.5,0.7,1.5,1.5,3.0,11.1,,18.9,0.653,0.0,0.283,11.9,24.1,17.9,14.0,1.3,5.1,15.3,16.2,2.4,1.4,3.8,0.138,-0.3,1.0,0.7,0.9,2024,8,0,0,0,0,0,0,0,0,19500000,58500000,0
5.0,Jalen Brunson,27.0,NYK,PG,77.0,77.0,35.4,10.3,21.4,0.479,2.7,6.8,0.401,7.5,14.6,0.516,0.543,5.5,6.5,0.847,0.6,3.1,3.6,6.7,0.9,0.2,2.4,1.9,28.7,"MVP-5,CPOY-5,AS,NBA2",23.4,0.592,0.319,0.302,1.8,9.7,5.7,33.5,1.3,0.4,9.1,32.5,8.8,2.4,11.2,0.198,6.3,-0.4,5.8,5.4,2024,6,4,1,0,0,1,0,0,0,26346666,51306667,0
111.0,Jalen Duren,20.0,DET,C,61.0,60.0,29.1,5.7,9.2,0.619,0.0,0.1,0.0,5.7,9.2,0.623,0.619,2.3,3.0,0.79,3.1,8.5,11.6,2.4,0.5,0.8,2.1,3.1,13.8,,18.7,0.653,0.007,0.321,11.8,33.0,22.2,12.7,0.9,2.3,16.7,18.5,3.0,1.8,4.8,0.13,-0.2,0.1,-0.1,0.9,2024,2,0,0,0,0,0,0,0,0,4330680,8867520,0
55.0,Jalen Green,21.0,HOU,SG,82.0,82.0,31.7,6.9,16.2,0.423,2.5,7.4,0.332,4.4,8.9,0.498,0.498,3.5,4.3,0.804,0.5,4.7,5.2,3.5,0.8,0.3,2.3,1.4,19.6,,14.7,0.541,0.454,0.264,1.7,15.9,8.7,17.3,1.2,1.0,11.4,27.4,0.2,2.9,3.1,0.056,0.4,-0.9,-0.5,1.0,2024,3,0,0,0,0,0,0,0,0,9891480,22374528,0
516.0,Jalen Hood-Schifino,20.0,LAL,SG,21.0,0.0,5.2,0.5,2.1,0.222,0.1,0.7,0.133,0.4,1.4,0.267,0.244,0.6,1.0,0.6,0.1,0.5,0.6,0.4,0.1,0.1,0.4,0.6,1.6,,-1.5,0.316,0.333,0.444,2.1,10.7,6.6,9.1,1.3,1.6,14.3,24.9,-0.6,0.1,-0.5,-0.222,-12.4,-3.7,-16.1,-0.4,2024,1,0,0,0,0,0,0,0,0,3695040,7574880,0
82.0,Jalen Johnson,22.0,ATL,SF,56.0,52.0,33.7,6.4,12.5,0.511,1.3,3.6,0.355,5.1,9.0,0.574,0.562,1.9,2.6,0.728,1.3,7.4,8.7,3.6,1.2,0.8,1.8,2.4,16.0,,16.3,0.584,0.285,0.209,4.1,24.8,14.1,15.4,1.7,2.2,11.6,19.1,2.1,1.7,3.8,0.098,0.4,0.8,1.2,1.5,2024,3,0,0,0,0,0,0,0,0,2925360,7436265,0
433.0,Jalen McDaniels,26.0,TOR,SF,50.0,1.0,10.8,1.3,3.8,0.344,0.2,1.4,0.169,1.1,2.4,0.449,0.376,0.5,0.7,0.73,0.4,1.2,1.6,0.7,0.4,0.1,0.6,1.0,3.4,,5.0,0.412,0.376,0.196,3.6,12.7,8.1,9.1,1.7,1.0,12.8,18.7,-1.1,0.3,-0.8,-0.074,-7.2,-1.8,-9.0,-1.0,2024,5,0,0,0,0,0,0,0,0,4516000,9257800,0
521.0,Jalen Pickett,24.0,DEN,SG,27.0,0.0,4.5,0.6,1.3,0.429,0.3,0.9,0.36,0.2,0.4,0.6,0.557,0.1,0.1,0.75,0.0,0.5,0.5,0.8,0.1,0.0,0.3,0.5,1.6,,9.7,0.571,0.714,0.114,0.9,11.5,6.4,21.7,1.6,0.0,19.7,16.4,0.0,0.1,0.2,0.065,-2.7,-0.5,-3.3,0.0,2024,1,0,0,0,0,0,0,0,0,1708143,5821677,0
186.0,Jalen Smith,23.0,IND,C,61.0,14.0,17.2,3.8,6.5,0.592,1.0,2.4,0.424,2.8,4.1,0.689,0.67,1.2,1.7,0.692,1.8,3.7,5.5,1.0,0.3,0.6,0.7,2.0,9.9,,20.7,0.682,0.365,0.263,12.1,24.3,18.2,8.0,0.8,2.9,9.1,19.4,3.1,0.9,4.0,0.182,3.2,-0.8,2.4,1.2,2024,4,0,0,0,0,0,0,0,0,5043773,5043773,0
128.0,Jalen Suggs,22.0,ORL,SG,75.0,75.0,27.0,4.5,9.5,0.471,2.0,5.1,0.397,2.4,4.4,0.556,0.578,1.6,2.1,0.756,0.6,2.4,3.1,2.7,1.4,0.6,1.8,2.7,12.6,"DPOY-10,DEF2",14.1,0.602,0.539,0.218,2.8,10.6,6.6,15.0,2.6,2.2,14.4,19.7,1.5,3.2,4.7,0.112,-0.6,1.6,1.0,1.5,2024,3,2,0,0,0,0,0,0,1,7252080,16440465,0
